fir_id,crime_type,district,police_station,fir_date,crime_time,status,criminal_id,victim_id,investigating_officer
FIR002561,Traffic Violation,Udupi,Udupi East,2022-04-11,13:22:04,Pending,CR01475,VI03716,Inspector Udupi East
FIR002562,Fraud,Gadag,Gadag Town,2022-01-27,03:03:00,Escalated,CR01944,VI02320,Inspector Gadag Town
FIR002563,Assault,Vijayapura,Vijayapura Town,2021-09-06,10:22:00,Closed,CR01084,VI03914,Inspector Vijayapura Town
FIR002564,Traffic Violation,Haveri,Haveri Town,2021-10-08,03:57:11,Open,CR00680,VI00841,Inspector Haveri Town
FIR002565,Fraud,Kodagu,Kodagu Rural,2024-05-17,23:31:18,Closed,CR02957,VI02220,Inspector Kodagu Rural
FIR002566,Traffic Violation,Udupi,Udupi Rural,2024-03-06,01:36:01,Pending,CR02305,VI04456,Inspector Udupi Rural
FIR002567,Vandalism,Yadgir,Yadgir Rural,2022-12-23,01:35:08,Under Investigation,CR00738,VI03574,Inspector Yadgir Rural
FIR002568,Domestic Violence,Shivamogga,Shivamogga Town,2022-06-18,07:08:07,Closed,CR02637,VI02048,Inspector Shivamogga Town
FIR002569,Narcotics,Dharwad,Dharwad Rural,2023-08-16,19:34:06,Escalated,CR00816,VI02259,Inspector Dharwad Rural
FIR002570,Robbery,Chamarajanagar,Chamarajanagar Town,2025-06-01,02:11:25,Escalated,CR00990,VI00942,Inspector Chamarajanagar Town
FIR002571,Cyber Crime,Raichur,Raichur Rural,2021-12-09,14:53:18,Pending,CR00647,VI04006,Inspector Raichur Rural
FIR002572,Domestic Violence,Dharwad,Dharwad East,2024-11-06,20:42:11,Pending,CR00347,VI01265,Inspector Dharwad East
FIR002573,Burglary,Shivamogga,Shivamogga Rural,2024-07-25,00:08:21,Closed,CR00709,VI01164,Inspector Shivamogga Rural
FIR002574,Burglary,Koppal,Koppal Town,2024-01-23,07:58:32,Open,CR02862,VI00265,Inspector Koppal Town
FIR002575,Assault,Ramanagara,Ramanagara Town,2023-07-30,13:27:25,Closed,CR00842,VI00644,Inspector Ramanagara Town
FIR002576,Traffic Violation,Yadgir,Yadgir Town,2025-08-14,20:33:09,Escalated,CR02722,VI04064,Inspector Yadgir Town
FIR002577,Theft,Kolar,Kolar Rural,2025-09-24,06:57:51,Pending,CR02213,VI04089,Inspector Kolar Rural
FIR002578,Narcotics,Mandya,Mandya Rural,2024-06-25,14:52:20,Open,CR00493,VI00848,Inspector Mandya Rural
FIR002579,Burglary,Uttara Kannada,Uttara Kannada Town,2022-05-27,08:49:10,Closed,CR02755,VI04143,Inspector Uttara Kannada Town
FIR002580,Theft,Raichur,Raichur Rural,2024-08-31,17:41:47,Pending,CR02890,VI03994,Inspector Raichur Rural
FIR002581,Narcotics,Mandya,Mandya Town,2025-04-02,18:44:18,Under Investigation,CR01190,VI00321,Inspector Mandya Town
FIR002582,Robbery,Raichur,Raichur Town,2025-03-27,06:02:31,Closed,CR02114,VI04231,Inspector Raichur Town
FIR002583,Traffic Violation,Kodagu,Kodagu East,2021-11-22,10:18:10,Pending,CR02560,VI01826,Inspector Kodagu East
FIR002584,Theft,Davanagere,Davanagere Rural,2025-11-18,10:08:12,Open,CR01870,VI04476,Inspector Davanagere Rural
FIR002585,Burglary,Bidar,Bidar East,2026-05-15,06:34:54,Under Investigation,CR00341,VI00399,Inspector Bidar East
FIR002586,Assault,Kodagu,Kodagu East,2025-06-09,16:38:04,Pending,CR00849,VI04951,Inspector Kodagu East
FIR002587,Burglary,Bengaluru Urban,Indiranagar,2025-01-22,18:25:35,Under Investigation,CR01104,VI01893,Inspector Indiranagar
FIR002588,Vandalism,Raichur,Raichur Rural,2023-06-24,06:47:31,Under Investigation,CR02301,VI01292,Inspector Raichur Rural
FIR002589,Theft,Ramanagara,Ramanagara East,2025-02-05,09:55:05,Open,CR01588,VI00520,Inspector Ramanagara East
FIR002590,Cyber Crime,Chamarajanagar,Chamarajanagar Rural,2025-06-14,15:18:36,Under Investigation,CR02291,VI01806,Inspector Chamarajanagar Rural
FIR002591,Vandalism,Mandya,Mandya Town,2025-01-27,12:30:16,Closed,CR02924,VI02420,Inspector Mandya Town
FIR002592,Assault,Kodagu,Kodagu Town,2025-10-28,18:57:36,Under Investigation,CR01371,VI03040,Inspector Kodagu Town
FIR002593,Domestic Violence,Shivamogga,Shivamogga East,2022-08-12,03:02:20,Open,CR01257,VI03401,Inspector Shivamogga East
FIR002594,Vandalism,Dharwad,Dharwad Rural,2023-02-23,01:07:58,Closed,CR02546,VI00131,Inspector Dharwad Rural
FIR002595,Cyber Crime,Dakshina Kannada,Kankanady,2022-09-10,05:57:43,Open,CR00514,VI02690,Inspector Kankanady
FIR002596,Narcotics,Raichur,Raichur Rural,2022-03-25,11:59:41,Under Investigation,CR01486,VI03329,Inspector Raichur Rural
FIR002597,Robbery,Hassan,Hassan Rural,2023-05-08,08:47:25,Under Investigation,CR00729,VI04210,Inspector Hassan Rural
FIR002598,Theft,Kodagu,Kodagu East,2022-01-07,12:30:54,Under Investigation,CR01688,VI01521,Inspector Kodagu East
FIR002599,Robbery,Vijayanagara,Vijayanagara Town,2024-04-15,13:30:04,Open,CR02380,VI02098,Inspector Vijayanagara Town
FIR002600,Domestic Violence,Chikkaballapur,Chikkaballapur Town,2023-11-15,16:27:01,Pending,CR02027,VI00145,Inspector Chikkaballapur Town
FIR002601,Theft,Haveri,Haveri Town,2024-02-27,15:13:07,Pending,CR02766,VI03471,Inspector Haveri Town
FIR002602,Narcotics,Mysuru,Nazarbad,2022-04-30,17:19:57,Closed,CR02256,VI03162,Inspector Nazarbad
FIR002603,Robbery,Bagalkot,Bagalkot Town,2023-05-27,18:40:56,Open,CR01086,VI00427,Inspector Bagalkot Town
FIR002604,Vandalism,Yadgir,Yadgir East,2022-03-10,20:26:31,Pending,CR00552,VI00519,Inspector Yadgir East
FIR002605,Narcotics,Bengaluru Rural,Bengaluru Rural Rural,2024-01-15,14:26:14,Under Investigation,CR02128,VI01016,Inspector Bengaluru Rural Rural
FIR002606,Domestic Violence,Raichur,Raichur Town,2024-04-13,20:32:58,Under Investigation,CR02642,VI02664,Inspector Raichur Town
FIR002607,Cyber Crime,Davanagere,Davanagere Rural,2026-04-04,00:55:36,Closed,CR02721,VI02989,Inspector Davanagere Rural
FIR002608,Assault,Davanagere,Davanagere East,2023-03-05,15:45:45,Escalated,CR01678,VI02226,Inspector Davanagere East
FIR002609,Narcotics,Bagalkot,Bagalkot Town,2023-09-24,13:52:27,Under Investigation,CR01789,VI00709,Inspector Bagalkot Town
FIR002610,Domestic Violence,Vijayapura,Vijayapura Rural,2023-07-21,16:23:53,Closed,CR01024,VI02175,Inspector Vijayapura Rural
FIR002611,Burglary,Vijayapura,Vijayapura Town,2026-04-26,07:08:49,Open,CR02002,VI04103,Inspector Vijayapura Town
FIR002612,Burglary,Ballari,Ballari East,2024-06-17,17:10:05,Escalated,CR01391,VI02338,Inspector Ballari East
FIR002613,Fraud,Tumakuru,Tumakuru Rural,2025-01-22,05:46:19,Closed,CR02313,VI04922,Inspector Tumakuru Rural
FIR002614,Cyber Crime,Hassan,Hassan East,2025-12-17,10:35:08,Open,CR00670,VI03612,Inspector Hassan East
FIR002615,Domestic Violence,Bengaluru Urban,Koramangala,2024-09-30,01:25:02,Under Investigation,CR00714,VI03414,Inspector Koramangala
FIR002616,Theft,Dakshina Kannada,Pandeshwar,2023-04-24,02:17:04,Under Investigation,CR01783,VI01905,Inspector Pandeshwar
FIR002617,Burglary,Kolar,Kolar Town,2022-08-28,21:39:55,Open,CR01790,VI03720,Inspector Kolar Town
FIR002618,Narcotics,Shivamogga,Shivamogga East,2025-03-22,12:54:37,Escalated,CR02943,VI04812,Inspector Shivamogga East
FIR002619,Cyber Crime,Chikkamagaluru,Chikkamagaluru Rural,2021-12-04,00:03:02,Open,CR01737,VI04677,Inspector Chikkamagaluru Rural
FIR002620,Narcotics,Koppal,Koppal Town,2022-05-06,04:38:11,Under Investigation,CR00069,VI00379,Inspector Koppal Town
FIR002621,Vandalism,Uttara Kannada,Uttara Kannada Rural,2022-03-29,23:56:10,Closed,CR00432,VI00803,Inspector Uttara Kannada Rural
FIR002622,Fraud,Vijayanagara,Vijayanagara Town,2025-09-10,09:27:23,Open,CR02363,VI01707,Inspector Vijayanagara Town
FIR002623,Vandalism,Bagalkot,Bagalkot Rural,2022-09-01,20:26:04,Open,CR02451,VI01202,Inspector Bagalkot Rural
FIR002624,Assault,Bagalkot,Bagalkot East,2023-01-18,06:17:56,Escalated,CR00532,VI03954,Inspector Bagalkot East
FIR002625,Robbery,Vijayanagara,Vijayanagara Town,2026-03-05,19:39:46,Under Investigation,CR02033,VI01432,Inspector Vijayanagara Town
FIR002626,Theft,Gadag,Gadag Rural,2024-01-01,03:32:49,Open,CR00510,VI02760,Inspector Gadag Rural
FIR002627,Traffic Violation,Kodagu,Kodagu East,2025-07-09,15:30:34,Open,CR01677,VI03509,Inspector Kodagu East
FIR002628,Fraud,Dharwad,Dharwad Rural,2024-02-12,20:35:15,Closed,CR02888,VI04529,Inspector Dharwad Rural
FIR002629,Cyber Crime,Raichur,Raichur Rural,2024-08-22,05:12:51,Pending,CR02114,VI01596,Inspector Raichur Rural
FIR002630,Traffic Violation,Dakshina Kannada,Barke,2024-10-31,04:11:18,Pending,CR00507,VI00398,Inspector Barke
FIR002631,Vandalism,Davanagere,Davanagere Town,2022-10-23,17:33:27,Under Investigation,CR01610,VI02064,Inspector Davanagere Town
FIR002632,Cyber Crime,Gadag,Gadag Town,2025-01-09,20:53:15,Open,CR02599,VI02361,Inspector Gadag Town
FIR002633,Cyber Crime,Bidar,Bidar East,2022-05-27,05:07:18,Open,CR02153,VI02484,Inspector Bidar East
FIR002634,Theft,Uttara Kannada,Uttara Kannada East,2022-09-09,14:17:13,Under Investigation,CR00624,VI04491,Inspector Uttara Kannada East
FIR002635,Vandalism,Mysuru,Vijayanagar,2024-02-15,19:57:46,Pending,CR00239,VI02585,Inspector Vijayanagar
FIR002636,Assault,Chamarajanagar,Chamarajanagar Town,2023-10-24,20:53:54,Pending,CR00243,VI03602,Inspector Chamarajanagar Town
FIR002637,Domestic Violence,Chamarajanagar,Chamarajanagar Rural,2024-06-05,19:04:23,Closed,CR01491,VI01171,Inspector Chamarajanagar Rural
FIR002638,Robbery,Bengaluru Urban,Electronic City,2022-12-31,15:18:47,Open,CR01104,VI00965,Inspector Electronic City
FIR002639,Burglary,Koppal,Koppal Rural,2021-12-06,23:48:23,Under Investigation,CR01145,VI01252,Inspector Koppal Rural
FIR002640,Burglary,Gadag,Gadag Rural,2024-01-07,22:27:37,Under Investigation,CR01077,VI03215,Inspector Gadag Rural
FIR002641,Cyber Crime,Raichur,Raichur Rural,2023-06-30,14:46:19,Open,CR02138,VI00609,Inspector Raichur Rural
FIR002642,Domestic Violence,Bagalkot,Bagalkot Rural,2024-12-14,06:47:27,Closed,CR01224,VI04953,Inspector Bagalkot Rural
FIR002643,Robbery,Bidar,Bidar Rural,2023-06-21,08:34:49,Under Investigation,CR00278,VI04212,Inspector Bidar Rural
FIR002644,Assault,Ballari,Ballari East,2024-07-21,19:19:38,Escalated,CR01960,VI04047,Inspector Ballari East
FIR002645,Burglary,Shivamogga,Shivamogga East,2025-05-16,06:27:01,Open,CR00470,VI04652,Inspector Shivamogga East
FIR002646,Assault,Bagalkot,Bagalkot Town,2022-02-03,06:10:52,Closed,CR00523,VI04935,Inspector Bagalkot Town
FIR002647,Traffic Violation,Chitradurga,Chitradurga Rural,2022-08-31,17:40:04,Under Investigation,CR00355,VI04982,Inspector Chitradurga Rural
FIR002648,Theft,Haveri,Haveri East,2025-04-16,01:01:42,Escalated,CR02137,VI00723,Inspector Haveri East
FIR002649,Robbery,Tumakuru,Tumakuru Rural,2026-06-14,01:42:51,Open,CR02630,VI04130,Inspector Tumakuru Rural
FIR002650,Cyber Crime,Bengaluru Urban,Indiranagar,2025-02-12,02:28:57,Pending,CR01292,VI02857,Inspector Indiranagar
FIR002651,Burglary,Vijayapura,Vijayapura East,2023-09-18,10:31:46,Open,CR01115,VI04131,Inspector Vijayapura East
FIR002652,Assault,Chamarajanagar,Chamarajanagar East,2022-07-10,07:21:15,Pending,CR02447,VI03426,Inspector Chamarajanagar East
FIR002653,Assault,Bengaluru Urban,Koramangala,2023-08-15,00:34:53,Open,CR01282,VI02143,Inspector Koramangala
FIR002654,Theft,Kalaburagi,Kalaburagi Town,2022-03-11,16:57:06,Escalated,CR02422,VI00317,Inspector Kalaburagi Town
FIR002655,Theft,Chitradurga,Chitradurga Rural,2022-07-04,10:58:55,Closed,CR02543,VI03798,Inspector Chitradurga Rural
FIR002656,Theft,Belagavi,Market,2024-11-13,00:49:34,Open,CR00722,VI00345,Inspector Market
FIR002657,Burglary,Vijayapura,Vijayapura Town,2024-05-08,02:02:10,Open,CR01614,VI00026,Inspector Vijayapura Town
FIR002658,Traffic Violation,Tumakuru,Tumakuru Town,2024-03-06,07:28:05,Closed,CR01470,VI02527,Inspector Tumakuru Town
FIR002659,Domestic Violence,Chitradurga,Chitradurga Rural,2024-10-27,13:54:08,Escalated,CR02945,VI03819,Inspector Chitradurga Rural
FIR002660,Vandalism,Gadag,Gadag Rural,2024-12-08,08:02:05,Open,CR01944,VI02072,Inspector Gadag Rural
FIR002661,Robbery,Chamarajanagar,Chamarajanagar Rural,2021-09-15,20:22:45,Escalated,CR00834,VI00163,Inspector Chamarajanagar Rural
FIR002662,Robbery,Kodagu,Kodagu Rural,2024-07-30,06:20:55,Pending,CR01979,VI03547,Inspector Kodagu Rural
FIR002663,Burglary,Tumakuru,Tumakuru East,2023-01-28,03:59:10,Pending,CR01842,VI03768,Inspector Tumakuru East
FIR002664,Robbery,Tumakuru,Tumakuru Town,2026-01-12,11:36:19,Escalated,CR01975,VI03336,Inspector Tumakuru Town
FIR002665,Traffic Violation,Uttara Kannada,Uttara Kannada Rural,2023-01-31,12:26:20,Open,CR01894,VI04668,Inspector Uttara Kannada Rural
FIR002666,Vandalism,Raichur,Raichur East,2022-12-12,09:15:20,Under Investigation,CR02885,VI00655,Inspector Raichur East
FIR002667,Fraud,Kalaburagi,Kalaburagi Town,2023-01-27,13:16:00,Closed,CR01172,VI03577,Inspector Kalaburagi Town
FIR002668,Narcotics,Ballari,Ballari East,2026-01-10,22:48:59,Escalated,CR02847,VI00821,Inspector Ballari East
FIR002669,Cyber Crime,Haveri,Haveri East,2021-09-20,01:11:20,Pending,CR01208,VI04954,Inspector Haveri East
FIR002670,Vandalism,Ballari,Ballari Rural,2025-03-27,17:20:12,Pending,CR02817,VI00421,Inspector Ballari Rural
FIR002671,Domestic Violence,Tumakuru,Tumakuru Rural,2025-07-21,22:27:55,Closed,CR02452,VI02670,Inspector Tumakuru Rural
FIR002672,Robbery,Koppal,Koppal Rural,2024-03-07,22:53:12,Escalated,CR02120,VI03586,Inspector Koppal Rural
FIR002673,Traffic Violation,Hassan,Hassan Town,2024-07-12,05:10:10,Under Investigation,CR01163,VI01066,Inspector Hassan Town
FIR002674,Traffic Violation,Dharwad,Dharwad Town,2026-03-30,15:08:03,Open,CR02799,VI01143,Inspector Dharwad Town
FIR002675,Domestic Violence,Shivamogga,Shivamogga East,2023-09-17,08:15:44,Under Investigation,CR01116,VI00979,Inspector Shivamogga East
FIR002676,Burglary,Mysuru,Lashkar,2022-02-24,13:52:25,Closed,CR00697,VI00037,Inspector Lashkar
FIR002677,Robbery,Hassan,Hassan Rural,2024-06-11,02:51:05,Closed,CR01438,VI01969,Inspector Hassan Rural
FIR002678,Fraud,Vijayapura,Vijayapura Rural,2025-05-22,05:27:10,Escalated,CR01380,VI01220,Inspector Vijayapura Rural
FIR002679,Assault,Kolar,Kolar Rural,2022-02-02,11:08:22,Pending,CR01846,VI03675,Inspector Kolar Rural
FIR002680,Narcotics,Uttara Kannada,Uttara Kannada Town,2021-10-26,20:13:59,Closed,CR00384,VI04292,Inspector Uttara Kannada Town
FIR002681,Narcotics,Ramanagara,Ramanagara Rural,2025-06-28,05:48:54,Open,CR00017,VI01757,Inspector Ramanagara Rural
FIR002682,Burglary,Kolar,Kolar East,2026-04-11,17:00:11,Under Investigation,CR01016,VI02243,Inspector Kolar East
FIR002683,Robbery,Shivamogga,Shivamogga Town,2022-12-02,12:51:03,Closed,CR02998,VI00725,Inspector Shivamogga Town
FIR002684,Traffic Violation,Raichur,Raichur Rural,2023-11-02,01:19:15,Closed,CR01158,VI02522,Inspector Raichur Rural
FIR002685,Cyber Crime,Vijayapura,Vijayapura East,2023-11-25,01:56:16,Closed,CR01024,VI04524,Inspector Vijayapura East
FIR002686,Fraud,Ramanagara,Ramanagara East,2026-02-01,21:29:00,Escalated,CR02362,VI00649,Inspector Ramanagara East
FIR002687,Domestic Violence,Davanagere,Davanagere Town,2024-07-20,06:38:31,Escalated,CR01410,VI04207,Inspector Davanagere Town
FIR002688,Fraud,Ballari,Ballari Town,2024-03-03,08:35:09,Closed,CR00885,VI03485,Inspector Ballari Town
FIR002689,Fraud,Chikkamagaluru,Chikkamagaluru East,2022-03-19,17:32:48,Under Investigation,CR01667,VI03549,Inspector Chikkamagaluru East
FIR002690,Vandalism,Chikkamagaluru,Chikkamagaluru East,2022-07-14,18:58:31,Pending,CR02927,VI01586,Inspector Chikkamagaluru East
FIR002691,Traffic Violation,Uttara Kannada,Uttara Kannada Town,2022-09-22,08:28:48,Escalated,CR02300,VI03589,Inspector Uttara Kannada Town
FIR002692,Fraud,Kalaburagi,Kalaburagi Rural,2022-04-28,02:38:48,Under Investigation,CR00187,VI01043,Inspector Kalaburagi Rural
FIR002693,Theft,Chamarajanagar,Chamarajanagar Town,2024-10-03,20:56:06,Pending,CR02228,VI02923,Inspector Chamarajanagar Town
FIR002694,Robbery,Chitradurga,Chitradurga Town,2022-01-28,12:32:49,Under Investigation,CR00909,VI02158,Inspector Chitradurga Town
FIR002695,Assault,Chikkamagaluru,Chikkamagaluru East,2026-06-16,22:49:04,Closed,CR01819,VI00603,Inspector Chikkamagaluru East
FIR002696,Narcotics,Chikkamagaluru,Chikkamagaluru Rural,2023-07-10,23:28:12,Under Investigation,CR00444,VI02843,Inspector Chikkamagaluru Rural
FIR002697,Domestic Violence,Udupi,Udupi Town,2025-04-12,03:18:54,Closed,CR01942,VI00332,Inspector Udupi Town
FIR002698,Assault,Chikkamagaluru,Chikkamagaluru Town,2024-11-26,01:44:48,Under Investigation,CR01750,VI00790,Inspector Chikkamagaluru Town
FIR002699,Traffic Violation,Bagalkot,Bagalkot East,2023-05-01,07:27:55,Closed,CR02007,VI00794,Inspector Bagalkot East
FIR002700,Fraud,Mysuru,Lashkar,2024-04-10,04:52:37,Closed,CR01553,VI00987,Inspector Lashkar
FIR002701,Vandalism,Ramanagara,Ramanagara East,2022-10-13,15:16:05,Escalated,CR02259,VI01520,Inspector Ramanagara East
FIR002702,Robbery,Kodagu,Kodagu East,2022-06-25,07:39:57,Pending,CR02571,VI00573,Inspector Kodagu East
FIR002703,Theft,Davanagere,Davanagere Rural,2022-12-31,20:33:30,Pending,CR02203,VI03310,Inspector Davanagere Rural
FIR002704,Cyber Crime,Koppal,Koppal Town,2025-07-07,21:24:01,Under Investigation,CR00398,VI01842,Inspector Koppal Town
FIR002705,Traffic Violation,Chitradurga,Chitradurga Rural,2022-01-16,06:37:12,Pending,CR02319,VI00393,Inspector Chitradurga Rural
FIR002706,Theft,Gadag,Gadag East,2026-04-22,22:58:34,Under Investigation,CR02212,VI02257,Inspector Gadag East
FIR002707,Fraud,Kodagu,Kodagu East,2023-05-08,10:37:20,Pending,CR01572,VI00271,Inspector Kodagu East
FIR002708,Domestic Violence,Mysuru,Devaraja,2026-04-15,17:16:55,Under Investigation,CR02401,VI01668,Inspector Devaraja
FIR002709,Cyber Crime,Belagavi,Camp,2021-12-18,01:17:00,Closed,CR00190,VI04842,Inspector Camp
FIR002710,Traffic Violation,Dakshina Kannada,Pandeshwar,2023-05-02,23:50:41,Open,CR01058,VI00218,Inspector Pandeshwar
FIR002711,Traffic Violation,Ramanagara,Ramanagara East,2022-04-09,23:16:39,Under Investigation,CR02020,VI00956,Inspector Ramanagara East
FIR002712,Burglary,Yadgir,Yadgir Town,2026-03-14,17:04:04,Escalated,CR00237,VI00482,Inspector Yadgir Town
FIR002713,Assault,Bengaluru Rural,Bengaluru Rural Town,2026-05-01,15:24:00,Escalated,CR00090,VI02795,Inspector Bengaluru Rural Town
FIR002714,Vandalism,Ballari,Ballari Rural,2023-04-28,20:13:25,Open,CR01177,VI02516,Inspector Ballari Rural
FIR002715,Robbery,Dharwad,Dharwad Rural,2025-04-17,12:54:58,Escalated,CR02720,VI03065,Inspector Dharwad Rural
FIR002716,Fraud,Bengaluru Urban,Indiranagar,2025-10-14,14:01:03,Escalated,CR02690,VI03398,Inspector Indiranagar
FIR002717,Vandalism,Dakshina Kannada,Barke,2024-04-07,22:43:03,Open,CR02660,VI00218,Inspector Barke
FIR002718,Theft,Koppal,Koppal Rural,2024-08-14,13:54:33,Pending,CR00588,VI04009,Inspector Koppal Rural
FIR002719,Assault,Bagalkot,Bagalkot Town,2025-11-11,18:25:59,Closed,CR00482,VI03841,Inspector Bagalkot Town
FIR002720,Assault,Shivamogga,Shivamogga East,2022-04-30,19:43:14,Closed,CR01624,VI00931,Inspector Shivamogga East
FIR002721,Burglary,Shivamogga,Shivamogga Rural,2025-01-20,20:21:33,Pending,CR02044,VI04866,Inspector Shivamogga Rural
FIR002722,Vandalism,Bengaluru Urban,Cubbon Park,2025-10-20,09:01:18,Pending,CR01630,VI04519,Inspector Cubbon Park
FIR002723,Burglary,Dharwad,Dharwad Town,2024-12-28,10:56:07,Open,CR01207,VI04686,Inspector Dharwad Town
FIR002724,Domestic Violence,Hassan,Hassan Town,2025-07-10,15:10:41,Under Investigation,CR00891,VI01005,Inspector Hassan Town
FIR002725,Burglary,Raichur,Raichur Rural,2025-06-17,12:28:55,Closed,CR01779,VI00609,Inspector Raichur Rural
FIR002726,Narcotics,Tumakuru,Tumakuru East,2023-06-27,17:34:20,Open,CR00118,VI02055,Inspector Tumakuru East
FIR002727,Fraud,Davanagere,Davanagere Rural,2024-02-15,16:15:17,Closed,CR02112,VI04029,Inspector Davanagere Rural
FIR002728,Vandalism,Udupi,Udupi East,2025-01-05,09:24:09,Open,CR01048,VI04297,Inspector Udupi East
FIR002729,Traffic Violation,Vijayanagara,Vijayanagara East,2023-10-25,08:39:10,Escalated,CR01550,VI01359,Inspector Vijayanagara East
FIR002730,Vandalism,Davanagere,Davanagere Rural,2025-05-18,13:03:06,Under Investigation,CR01926,VI01959,Inspector Davanagere Rural
FIR002731,Assault,Ballari,Ballari East,2021-10-29,16:05:36,Closed,CR00271,VI04532,Inspector Ballari East
FIR002732,Domestic Violence,Koppal,Koppal Rural,2023-09-27,12:48:29,Under Investigation,CR01847,VI02621,Inspector Koppal Rural
FIR002733,Narcotics,Uttara Kannada,Uttara Kannada East,2023-08-10,10:35:39,Closed,CR00747,VI00254,Inspector Uttara Kannada East
FIR002734,Vandalism,Ramanagara,Ramanagara Town,2024-04-06,17:00:18,Closed,CR01588,VI00996,Inspector Ramanagara Town
FIR002735,Theft,Kodagu,Kodagu Town,2024-05-14,14:32:52,Open,CR02131,VI02869,Inspector Kodagu Town
FIR002736,Burglary,Bidar,Bidar Rural,2022-08-05,17:22:42,Under Investigation,CR00341,VI02966,Inspector Bidar Rural
FIR002737,Traffic Violation,Ramanagara,Ramanagara Town,2022-02-26,01:02:05,Escalated,CR02172,VI01849,Inspector Ramanagara Town
FIR002738,Fraud,Chikkamagaluru,Chikkamagaluru Town,2025-10-22,02:42:11,Escalated,CR02889,VI00339,Inspector Chikkamagaluru Town
FIR002739,Robbery,Bagalkot,Bagalkot Rural,2022-05-20,02:41:30,Open,CR00437,VI00414,Inspector Bagalkot Rural
FIR002740,Theft,Mandya,Mandya East,2022-08-15,03:16:31,Closed,CR00260,VI02335,Inspector Mandya East
FIR002741,Theft,Bengaluru Urban,Koramangala,2023-08-13,08:13:56,Escalated,CR01211,VI00762,Inspector Koramangala
FIR002742,Narcotics,Chamarajanagar,Chamarajanagar Rural,2026-05-31,03:30:17,Escalated,CR00906,VI00185,Inspector Chamarajanagar Rural
FIR002743,Theft,Kalaburagi,Kalaburagi Town,2023-07-10,15:45:24,Escalated,CR00306,VI04368,Inspector Kalaburagi Town
